FOV_file,Event_time,Cell_number,slip_area
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,498,7,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,499,7,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,887,7,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,888,7,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,889,7,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,890,7,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,891,7,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,483,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,484,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,485,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,494,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,495,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,496,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,497,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,498,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,499,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,500,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,501,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,502,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,514,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,515,8,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,128,9,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,131,9,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,132,9,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,445,9,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,577,9,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,579,9,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,580,9,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,581,9,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,688,9,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,829,9,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,830,9,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,831,9,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,0,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,1,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,2,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,3,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,4,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,5,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,6,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,7,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,8,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,9,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,10,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,11,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,12,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,13,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,14,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,126,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,127,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,128,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,129,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,130,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,131,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,132,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,133,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,134,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,198,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,199,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,200,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,201,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,202,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,203,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,204,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,205,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,206,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,207,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,261,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,262,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,263,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,264,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,265,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,343,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,344,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,345,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,346,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,347,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,348,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,415,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,442,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,443,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,444,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,445,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,446,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,447,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,448,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,449,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,499,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,500,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,501,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,502,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,503,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,504,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,505,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,506,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,507,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,575,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,576,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,577,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,578,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,579,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,580,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,581,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,582,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,608,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,609,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,610,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,611,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,612,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,613,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,614,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,615,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,681,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,682,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,683,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,684,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,685,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,686,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,687,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,688,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,745,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,746,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,747,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,748,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,749,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,750,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,751,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,827,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,828,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,829,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,830,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,831,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,832,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,885,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,886,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,887,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,888,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,889,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,890,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,891,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,892,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,955,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,956,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,957,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,958,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,959,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,960,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,961,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,962,10,slip3_area2
cancer_cancer20220308_slip3_area2_long_acq_cancer20220308_slip3_area2_long_acq_blue_0.112_green_0.0673_L468_1_data,963,10,slip3_area2
